clade_name	DRR127704	DRR127594	DRR127603	DRR162777	DRR127674	DRR127774	DRR127755	DRR127762	DRR127692	DRR127763	DRR127647	DRR127751	DRR127481	DRR127776	DRR127708	DRR127619
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_sp_MGH106	0.062935	0.059533	0.066524	0.056566	0.065893	0.060517	0.057793	0.055627	0.053412	0.059288	0.069867	0.053292	0.065833	0.059224	0.068608	0.065080
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_youngae	0.025597	0.025998	0.029761	0.023404	0.028846	0.025965	0.025860	0.024212	0.023087	0.024469	0.030453	0.026149	0.028334	0.028223	0.029833	0.027497
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Cronobacter	0.044905	0.043950	0.043173	0.033844	0.048757	0.037698	0.034753	0.042141	0.041113	0.038933	0.057180	0.039199	0.046797	0.038778	0.047376	0.043213
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Cronobacter|s__Cronobacter_sakazakii	0.035268	0.039665	0.038110	0.030617	0.038044	0.034420	0.034425	0.036295	0.034824	0.032044	0.045662	0.035680	0.036531	0.036950	0.039191	0.038264
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter	0.024838	0.025919	0.028848	0.023070	0.027086	0.024949	0.024528	0.023910	0.023166	0.024645	0.028653	0.026858	0.027434	0.026830	0.028810	0.025846
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_cloacae_complex	0.024751	0.028577	0.027367	0.020001	0.026249	0.022941	0.021288	0.026004	0.024918	0.022532	0.031751	0.024423	0.026149	0.024181	0.028018	0.025006
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_mori	0.037025	0.037422	0.042096	0.033250	0.039231	0.036518	0.034499	0.034481	0.033359	0.034125	0.041992	0.033792	0.038684	0.035780	0.041811	0.037071
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia	0.079866	0.078249	0.084146	0.075141	0.087323	0.080789	0.079025	0.077846	0.074055	0.074094	0.090951	0.069852	0.083637	0.078096	0.084500	0.079391
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli	0.063953	0.068063	0.072206	0.064089	0.071018	0.067866	0.065904	0.067138	0.063610	0.062501	0.074007	0.062354	0.068453	0.065788	0.070055	0.067730
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_marmotae	0.037493	0.042465	0.045570	0.035573	0.040042	0.039374	0.038280	0.038530	0.038036	0.037526	0.040081	0.044249	0.041696	0.043868	0.043132	0.040420
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella	0.052480	0.052125	0.055485	0.047773	0.058617	0.052143	0.049145	0.050123	0.047988	0.050158	0.058107	0.046763	0.056133	0.049937	0.057064	0.052669
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_aerogenes	0.025122	0.028426	0.028359	0.020631	0.028189	0.024096	0.022898	0.026191	0.025090	0.022407	0.031826	0.023878	0.026552	0.025044	0.028860	0.026287
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_grimontii	0.051719	0.045289	0.048755	0.041521	0.051803	0.046330	0.042063	0.042783	0.041528	0.048370	0.055059	0.039952	0.053743	0.041613	0.052554	0.049147
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_michiganensis	0.029341	0.028286	0.028944	0.023490	0.029148	0.026054	0.023618	0.025931	0.024624	0.026520	0.034490	0.023803	0.030544	0.024712	0.030958	0.028789
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_oxytoca	0.031606	0.031649	0.032980	0.025000	0.033390	0.029252	0.025758	0.029338	0.028844	0.028125	0.036315	0.026946	0.032506	0.026465	0.035778	0.031449
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_pneumoniae	0.035152	0.037608	0.039048	0.031211	0.038865	0.035248	0.032531	0.034422	0.034158	0.033606	0.040495	0.037570	0.038022	0.035613	0.039423	0.035455
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_quasipneumoniae	0.042744	0.041130	0.043054	0.035904	0.046002	0.039878	0.039230	0.039630	0.037072	0.039690	0.049510	0.037939	0.045302	0.038779	0.045552	0.045140
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_variicola	0.033347	0.037330	0.038652	0.029763	0.037646	0.033446	0.032083	0.035408	0.033710	0.031912	0.039965	0.033507	0.035907	0.033788	0.038228	0.035435
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Kluyvera	0.030667	0.031679	0.033491	0.023404	0.031477	0.028071	0.025122	0.029482	0.028588	0.026661	0.034946	0.025018	0.032521	0.027138	0.033754	0.028691
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Kluyvera|s__Kluyvera_ascorbata	0.046297	0.046067	0.050140	0.039588	0.049685	0.044605	0.043812	0.043630	0.041690	0.043151	0.054010	0.043459	0.050159	0.046599	0.049594	0.048195
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Kluyvera|s__Kluyvera_cryocrescens	0.031980	0.027657	0.030242	0.025191	0.032378	0.027654	0.025859	0.025592	0.024210	0.028939	0.036371	0.024977	0.033362	0.025928	0.033508	0.031986
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Leclercia	0.028821	0.028806	0.028731	0.023303	0.030530	0.025159	0.024119	0.026445	0.025761	0.026127	0.036908	0.028156	0.030761	0.027862	0.030866	0.029822
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Leclercia|s__Leclercia_adecarboxylata	0.031615	0.036002	0.037290	0.028670	0.034467	0.032365	0.031129	0.032655	0.031231	0.029448	0.038928	0.031213	0.033119	0.032987	0.036466	0.033354
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Raoultella	0.024073	0.026726	0.029404	0.020877	0.026057	0.024588	0.022984	0.024358	0.023178	0.023024	0.027287	0.025737	0.026675	0.026236	0.028703	0.025098
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Raoultella|s__Raoultella_ornithinolytica	0.034217	0.032933	0.035243	0.027800	0.036245	0.032214	0.029734	0.031044	0.029875	0.031314	0.036367	0.026205	0.036906	0.028928	0.035633	0.034040
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Raoultella|s__Raoultella_planticola	0.027310	0.027450	0.029552	0.023546	0.029221	0.026161	0.023529	0.025054	0.024318	0.026390	0.030921	0.026368	0.029641	0.025869	0.030408	0.028016
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Hafniaceae	0.043798	0.041157	0.046893	0.040091	0.045907	0.041960	0.039020	0.038221	0.037237	0.042396	0.044620	0.038632	0.045667	0.040548	0.048001	0.045036
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Hafniaceae|g__Hafnia	0.035925	0.033925	0.038573	0.031336	0.039735	0.035029	0.032628	0.032043	0.030968	0.033829	0.041413	0.033051	0.039597	0.034591	0.040242	0.037722
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Hafniaceae|g__Hafnia|s__Hafnia_alvei	0.048252	0.051254	0.055840	0.045298	0.049422	0.048934	0.046379	0.046415	0.045372	0.047434	0.052563	0.045990	0.050330	0.049377	0.055826	0.050049
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Hafniaceae|g__Hafnia|s__Hafnia_paralvei	0.046545	0.047047	0.047387	0.038264	0.049747	0.043111	0.039083	0.043357	0.041987	0.042084	0.057511	0.040055	0.049628	0.041788	0.050548	0.046841
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae	0.029180	0.032050	0.033789	0.027168	0.030908	0.030275	0.029826	0.029445	0.027415	0.027532	0.034328	0.025030	0.030617	0.029931	0.032582	0.032946
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Morganella	0.033202	0.035960	0.038390	0.028598	0.035264	0.033608	0.030454	0.033596	0.032717	0.031120	0.037574	0.030065	0.035796	0.032456	0.037518	0.032923
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Morganella|s__Morganella_morganii	0.034107	0.039544	0.041176	0.031050	0.037510	0.035633	0.033620	0.036265	0.034480	0.031960	0.040067	0.031116	0.035918	0.036044	0.039670	0.036657
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Proteus	0.049317	0.051632	0.054871	0.043732	0.053281	0.048703	0.046333	0.048972	0.047105	0.046390	0.057007	0.044861	0.052739	0.048451	0.054516	0.051908
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Proteus|s__Proteus_mirabilis	0.038257	0.040875	0.045463	0.035884	0.042569	0.039411	0.037462	0.037292	0.036012	0.037166	0.043627	0.039583	0.042020	0.041523	0.045276	0.041116
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Proteus|s__Proteus_vulgaris	0.083392	0.086939	0.099686	0.084846	0.086367	0.091025	0.087726	0.080862	0.078799	0.085687	0.082315	0.084695	0.090123	0.088959	0.091880	0.083789
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae	0.045444	0.043774	0.045987	0.036858	0.048398	0.041521	0.039675	0.041136	0.039369	0.042139	0.051886	0.042383	0.048542	0.041203	0.049589	0.046519
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Serratia	0.040268	0.038490	0.043961	0.037164	0.043321	0.039990	0.038963	0.035770	0.034442	0.039097	0.044801	0.036361	0.043853	0.039956	0.045096	0.043369
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Serratia|s__Serratia_liquefaciens	0.057654	0.055513	0.060088	0.048509	0.060040	0.054804	0.051404	0.052218	0.050058	0.054939	0.061358	0.052511	0.062166	0.053617	0.061760	0.058144
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Serratia|s__Serratia_marcescens	0.076090	0.072142	0.079969	0.068740	0.082923	0.073399	0.075374	0.070617	0.069473	0.074262	0.081310	0.078347	0.082974	0.076937	0.082336	0.076552
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.042989	0.045034	0.049639	0.039238	0.047027	0.043288	0.040786	0.041746	0.040668	0.041808	0.047477	0.045602	0.047882	0.045501	0.049057	0.041727
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	0.041774	0.044057	0.046888	0.037107	0.044322	0.040144	0.038913	0.041993	0.040026	0.038427	0.048532	0.037533	0.044086	0.041925	0.045201	0.041564
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Aggregatibacter	0.024239	0.027916	0.028343	0.020867	0.027254	0.023993	0.022269	0.025859	0.024931	0.022402	0.030178	0.023501	0.026682	0.024671	0.027817	0.024699
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Aggregatibacter|s__Aggregatibacter_aphrophilus	0.038186	0.043724	0.042619	0.031475	0.042379	0.036393	0.036412	0.040410	0.038559	0.034276	0.049850	0.042157	0.041570	0.040597	0.042925	0.039451
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Aggregatibacter|s__Aggregatibacter_segnis	0.023657	0.024107	0.025586	0.019810	0.025365	0.022340	0.021538	0.022409	0.021148	0.021931	0.028747	0.022267	0.025627	0.022855	0.026536	0.024411
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Aggregatibacter|s__Aggregatibacter_sp_oral_taxon_458	0.030071	0.032251	0.034439	0.027645	0.031861	0.030332	0.028728	0.028948	0.027695	0.028990	0.035565	0.029810	0.031550	0.029777	0.034852	0.031423
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus	0.036792	0.038327	0.044061	0.037006	0.040967	0.039298	0.040250	0.036279	0.034727	0.036310	0.042514	0.037149	0.040446	0.042065	0.042297	0.039707
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_haemolyticus	0.031478	0.033240	0.035559	0.028283	0.033921	0.031139	0.030648	0.031010	0.029254	0.029713	0.038276	0.028467	0.033224	0.031819	0.035799	0.034254
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_parahaemolyticus	0.040322	0.037104	0.040636	0.031808	0.042775	0.036717	0.033554	0.035816	0.034173	0.036864	0.045807	0.032854	0.043603	0.033670	0.043686	0.039624
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_parainfluenzae	0.030298	0.033382	0.036770	0.028857	0.034289	0.031684	0.030889	0.030910	0.029987	0.029044	0.036218	0.034684	0.033344	0.035368	0.035784	0.033019
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_sp_HMSC71H05	0.033518	0.034005	0.038007	0.030849	0.035716	0.034462	0.033582	0.031684	0.029833	0.032613	0.036546	0.029369	0.036652	0.033321	0.036897	0.035626
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_sputorum	0.035877	0.034420	0.035605	0.028305	0.036727	0.032063	0.030047	0.032370	0.030322	0.032261	0.044758	0.030075	0.037654	0.030926	0.037780	0.035914
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	0.033710	0.031517	0.033381	0.025889	0.035136	0.029996	0.027871	0.029296	0.027634	0.029524	0.038963	0.024934	0.035458	0.027256	0.035947	0.032869
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae	0.041834	0.046096	0.044086	0.031487	0.045087	0.036686	0.032665	0.043291	0.042820	0.037445	0.047576	0.041432	0.045000	0.037486	0.045425	0.038889
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Moraxella	0.034316	0.039105	0.039237	0.028740	0.038968	0.034015	0.032936	0.037183	0.035731	0.031186	0.042448	0.034641	0.037539	0.034817	0.038210	0.034155
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Moraxella|s__Moraxella_catarrhalis	0.042936	0.050043	0.052130	0.040232	0.048493	0.045033	0.042940	0.045876	0.044185	0.040375	0.050738	0.044450	0.046420	0.049713	0.050070	0.047289
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae	0.037607	0.044127	0.044247	0.033676	0.039928	0.037765	0.035598	0.040156	0.039103	0.034107	0.044940	0.036802	0.038905	0.040356	0.042445	0.039585
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas	0.031553	0.030890	0.031702	0.025916	0.034004	0.028961	0.027575	0.028491	0.027840	0.029078	0.038976	0.030601	0.033830	0.030367	0.035142	0.034409
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_aeruginosa_group	0.040488	0.044023	0.048902	0.037572	0.043268	0.042254	0.040399	0.041066	0.039337	0.039389	0.043579	0.038906	0.043789	0.042045	0.046320	0.041435
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales	0.051448	0.053910	0.058008	0.046695	0.054935	0.051787	0.051018	0.050140	0.048083	0.048577	0.056816	0.046249	0.053897	0.050540	0.058619	0.053713
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae	0.039446	0.042929	0.042253	0.032929	0.042549	0.037406	0.035688	0.040371	0.038521	0.036433	0.049279	0.034401	0.042303	0.037519	0.042831	0.040213
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Stenotrophomonas	0.046364	0.050462	0.049218	0.040416	0.049591	0.044506	0.040587	0.045762	0.044953	0.043973	0.055506	0.045824	0.048205	0.044555	0.051273	0.048990
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Stenotrophomonas|s__Stenotrophomonas_maltophilia	0.046610	0.050755	0.052616	0.041382	0.050162	0.046647	0.044494	0.046864	0.044830	0.043752	0.055553	0.046012	0.049581	0.049063	0.052642	0.049699
k__Bacteria|p__Proteobacteria|c__Proteobacteria_unclassified	0.028027	0.031384	0.031800	0.023779	0.030160	0.027398	0.026780	0.029544	0.028345	0.025008	0.035583	0.024387	0.029816	0.028502	0.030563	0.028513
k__Bacteria|p__Proteobacteria|c__Proteobacteria_unclassified|o__Proteobacteria_unclassified	0.029953	0.031234	0.035485	0.028145	0.032710	0.029659	0.027937	0.028341	0.027668	0.028638	0.035066	0.032057	0.032413	0.032427	0.035100	0.030908
k__Bacteria|p__Proteobacteria|c__Proteobacteria_unclassified|o__Proteobacteria_unclassified|f__Proteobacteria_unclassified	0.026575	0.026707	0.028186	0.022385	0.028017	0.025261	0.025080	0.024475	0.023569	0.025101	0.031173	0.026961	0.029564	0.027038	0.029175	0.027529
k__Bacteria|p__Proteobacteria|c__Proteobacteria_unclassified|o__Proteobacteria_unclassified|f__Proteobacteria_unclassified|g__Proteobacteria_unclassified	0.038047	0.044899	0.049264	0.038710	0.042364	0.042318	0.041535	0.041720	0.040231	0.036764	0.044565	0.039942	0.040848	0.045879	0.044982	0.041287
k__Bacteria|p__Proteobacteria|c__Proteobacteria_unclassified|o__Proteobacteria_unclassified|f__Proteobacteria_unclassified|g__Proteobacteria_unclassified|s__Proteobacteria_bacterium_CAG_139	0.027498	0.033736	0.035771	0.027713	0.030032	0.030030	0.029389	0.030438	0.029051	0.026872	0.032263	0.031157	0.029447	0.033068	0.032555	0.030794
k__Bacteria|p__Spirochaetes	0.030858	0.035138	0.037169	0.025323	0.033379	0.030685	0.027710	0.031865	0.030881	0.028130	0.034902	0.033321	0.034450	0.033212	0.035823	0.029500
k__Bacteria|p__Spirochaetes|c__Spirochaetia	0.036420	0.035960	0.040380	0.031111	0.039829	0.035073	0.033134	0.033964	0.033082	0.033584	0.041081	0.032220	0.039289	0.034905	0.040443	0.035792
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Brachyspirales	0.039432	0.035986	0.041086	0.033391	0.040447	0.037560	0.034881	0.033504	0.031897	0.038287	0.041294	0.033876	0.042421	0.035655	0.042495	0.039144
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Brachyspirales|f__Brachyspiraceae	0.040126	0.037524	0.042976	0.034283	0.044656	0.037617	0.034597	0.035863	0.035057	0.037678	0.043510	0.038038	0.043795	0.037875	0.045874	0.039615
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Brachyspirales|f__Brachyspiraceae|g__Brachyspira	0.043594	0.041744	0.049107	0.039004	0.047930	0.043970	0.040726	0.039323	0.038661	0.042688	0.044916	0.040521	0.047111	0.041264	0.049979	0.044036
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Brachyspirales|f__Brachyspiraceae|g__Brachyspira|s__Brachyspira_pilosicoli	0.034970	0.038094	0.037227	0.028214	0.037573	0.032359	0.031326	0.035900	0.034593	0.031037	0.045406	0.034425	0.037598	0.035108	0.038415	0.035911
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Brachyspirales|f__Brachyspiraceae|g__Brachyspira|s__Brachyspira_sp_CAG_700	0.037335	0.039386	0.043178	0.032801	0.041383	0.036710	0.035076	0.036674	0.035514	0.035597	0.042664	0.040479	0.041079	0.039910	0.042751	0.039290
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales	0.036934	0.036908	0.038264	0.029920	0.037875	0.034044	0.032592	0.034259	0.032140	0.034431	0.043893	0.032275	0.038913	0.033498	0.038773	0.038421
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae	0.044822	0.041620	0.041645	0.034031	0.046908	0.037601	0.035831	0.039643	0.037565	0.039058	0.056729	0.034759	0.046756	0.036208	0.046472	0.045508
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema	0.036550	0.037192	0.037883	0.030075	0.041810	0.034091	0.033909	0.035443	0.033951	0.032197	0.049053	0.033315	0.038583	0.035557	0.041232	0.040796
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema|s__Treponema_berlinense	0.036525	0.040408	0.042069	0.031783	0.039995	0.036162	0.033638	0.037493	0.036133	0.034864	0.043915	0.035924	0.039644	0.038050	0.041532	0.038095
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema|s__Treponema_socranskii	0.072511	0.081445	0.084273	0.066653	0.073437	0.074812	0.070991	0.075671	0.071761	0.070833	0.077889	0.069914	0.077504	0.076196	0.079403	0.075570
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema|s__Treponema_vincentii	0.067334	0.065050	0.070217	0.059859	0.068531	0.063592	0.059883	0.059953	0.059188	0.065172	0.073300	0.061078	0.071010	0.065033	0.073541	0.067849
