clade_name	DRR127704	DRR127594	DRR127603	DRR162777	DRR127674	DRR127774	DRR127755	DRR127762	DRR127692	DRR127763	DRR127647	DRR127751	DRR127481	DRR127776	DRR127708	DRR127619
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_pneumoniae	0.001491	0.001433	0.007674	0.007671	0.001829	0.007429	0.007671	0.001431	0.001441	0.007763	0.001435	0.007671	0.001487	0.007671	0.00192	0.002833
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_quasipneumoniae	0.001011	0.000959	0.00786	0.007857	0.001317	0.00754	0.007857	0.000958	0.000966	0.007947	0.000961	0.007857	0.001007	0.007857	0.001415	0.002385
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_variicola	0.000558	0.000549	0.001195	0.001195	0.0006	0.001176	0.001195	0.000549	0.00055	0.001215	0.00055	0.001195	0.000557	0.001195	0.000614	0.000722
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Kluyvera	9.4e-05	9.4e-05	9.4e-05	9.4e-05	9.4e-05	9.6e-05	9.4e-05	9.4e-05	9.4e-05	9.7e-05	9.4e-05	9.4e-05	9.4e-05	9.4e-05	9.4e-05	9.4e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Kluyvera|s__Kluyvera_ascorbata	9.1e-05	9.1e-05	9.1e-05	9.1e-05	9.1e-05	9.2e-05	9.1e-05	9.1e-05	9.1e-05	9.4e-05	9.1e-05	9.1e-05	9.1e-05	9.1e-05	9.1e-05	9.1e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Kluyvera|s__Kluyvera_cryocrescens	8.7e-05	8.7e-05	8.7e-05	8.7e-05	8.7e-05	8.9e-05	8.7e-05	8.7e-05	8.7e-05	9e-05	8.7e-05	8.7e-05	8.7e-05	8.7e-05	8.7e-05	8.7e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Leclercia	8.7e-05	8.7e-05	8.9e-05	8.9e-05	8.7e-05	9e-05	8.9e-05	8.7e-05	8.7e-05	9.1e-05	8.7e-05	8.9e-05	8.7e-05	8.9e-05	8.7e-05	8.7e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Leclercia|s__Leclercia_adecarboxylata	8.7e-05	8.7e-05	8.7e-05	8.7e-05	8.7e-05	8.9e-05	8.7e-05	8.7e-05	8.7e-05	9e-05	8.7e-05	8.7e-05	8.7e-05	8.7e-05	8.7e-05	8.7e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Raoultella	0.00022	0.000218	0.000309	0.000309	0.000233	0.000309	0.000309	0.000218	0.000218	0.000315	0.000218	0.000309	0.00022	0.000309	0.000234	0.000255
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Raoultella|s__Raoultella_ornithinolytica	0.000222	0.000221	0.000296	0.000296	0.000226	0.000297	0.000296	0.000221	0.000222	0.000303	0.000221	0.000296	0.000222	0.000296	0.000227	0.00024
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Raoultella|s__Raoultella_planticola	8.9e-05	8.9e-05	8.9e-05	8.9e-05	8.9e-05	9e-05	8.9e-05	8.9e-05	8.9e-05	9.1e-05	8.9e-05	8.9e-05	8.9e-05	8.9e-05	8.9e-05	8.9e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Hafniaceae	0.000101	0.000101	0.000101	0.000101	0.000101	0.000102	0.000101	0.000101	0.000101	0.000104	0.000101	0.000101	0.000101	0.000101	0.000101	0.000101
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Hafniaceae|g__Hafnia	0.000101	0.000101	0.000101	0.000101	0.000101	0.000102	0.000101	0.000101	0.000101	0.000103	0.000101	0.000101	0.000101	0.000101	0.000101	0.000101
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Hafniaceae|g__Hafnia|s__Hafnia_alvei	8.5e-05	8.5e-05	8.5e-05	8.5e-05	8.5e-05	8.6e-05	8.5e-05	8.5e-05	8.5e-05	8.8e-05	8.5e-05	8.5e-05	8.5e-05	8.5e-05	8.5e-05	8.5e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Hafniaceae|g__Hafnia|s__Hafnia_paralvei	0.0001	0.0001	0.0001	0.0001	0.0001	0.000101	0.0001	0.0001	0.0001	0.000102	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae	0.000108	0.000108	0.000108	0.000108	0.000108	0.000109	0.000108	0.000108	0.000108	0.000111	0.000108	0.000108	0.000108	0.000108	0.000108	0.000108
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Morganella	9.4e-05	9.4e-05	9.6e-05	9.6e-05	9.4e-05	9.7e-05	9.6e-05	9.4e-05	9.4e-05	9.8e-05	9.4e-05	9.6e-05	9.4e-05	9.6e-05	9.4e-05	9.4e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Morganella|s__Morganella_morganii	9.5e-05	9.5e-05	9.5e-05	9.5e-05	9.5e-05	9.6e-05	9.5e-05	9.5e-05	9.5e-05	9.7e-05	9.5e-05	9.5e-05	9.5e-05	9.5e-05	9.5e-05	9.5e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Proteus	9.7e-05	9.7e-05	9.8e-05	9.8e-05	9.8e-05	0.0001	9.8e-05	9.7e-05	9.7e-05	0.000101	9.7e-05	9.8e-05	9.7e-05	9.8e-05	9.8e-05	9.8e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Proteus|s__Proteus_mirabilis	9.7e-05	9.7e-05	9.7e-05	9.7e-05	9.7e-05	9.9e-05	9.7e-05	9.7e-05	9.7e-05	0.0001	9.7e-05	9.7e-05	9.7e-05	9.7e-05	9.7e-05	9.7e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Proteus|s__Proteus_vulgaris	0.012021	0.012021	0.012029	0.012025	0.012021	0.012094	0.012025	0.012021	0.012021	0.012168	0.012021	0.012025	0.012021	0.012025	0.012021	0.012022
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae	8.6e-05	8.6e-05	8.8e-05	8.8e-05	8.6e-05	8.9e-05	8.8e-05	8.6e-05	8.6e-05	9e-05	8.6e-05	8.8e-05	8.6e-05	8.8e-05	8.6e-05	8.6e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Serratia	8.6e-05	8.6e-05	8.6e-05	8.6e-05	8.6e-05	8.7e-05	8.6e-05	8.6e-05	8.6e-05	8.9e-05	8.6e-05	8.6e-05	8.6e-05	8.6e-05	8.6e-05	8.6e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Serratia|s__Serratia_liquefaciens	8.6e-05	8.6e-05	8.7e-05	8.7e-05	8.6e-05	8.8e-05	8.7e-05	8.6e-05	8.6e-05	9e-05	8.6e-05	8.7e-05	8.6e-05	8.7e-05	8.6e-05	8.6e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Serratia|s__Serratia_marcescens	0.011646	0.011646	0.01165	0.011646	0.011646	0.011707	0.011646	0.011646	0.011646	0.01177	0.011646	0.011646	0.011646	0.011646	0.011646	0.011646
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.000939	0.000904	0.006084	0.006082	0.001168	0.005841	0.006082	0.000903	0.000909	0.006157	0.000906	0.006082	0.000937	0.006082	0.001225	0.001956
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	0.00101	0.000967	0.005984	0.005981	0.001281	0.005781	0.005981	0.000966	0.000973	0.006068	0.000968	0.005981	0.001007	0.005981	0.001351	0.002153
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Aggregatibacter	9.7e-05	9.7e-05	0.000101	0.000101	9.7e-05	0.000103	0.000101	9.7e-05	9.7e-05	0.000104	9.7e-05	0.000101	9.7e-05	0.000101	9.7e-05	9.9e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Aggregatibacter|s__Aggregatibacter_aphrophilus	8.6e-05	8.6e-05	8.6e-05	8.6e-05	8.6e-05	8.8e-05	8.6e-05	8.6e-05	8.6e-05	8.9e-05	8.6e-05	8.6e-05	8.6e-05	8.6e-05	8.6e-05	8.6e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Aggregatibacter|s__Aggregatibacter_segnis	8.7e-05	8.7e-05	9e-05	9e-05	8.7e-05	9.1e-05	9e-05	8.7e-05	8.7e-05	9.3e-05	8.7e-05	9e-05	8.7e-05	9e-05	8.7e-05	8.7e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Aggregatibacter|s__Aggregatibacter_sp_oral_taxon_458	9.1e-05	9.1e-05	9.4e-05	9.4e-05	9.1e-05	9.5e-05	9.4e-05	9.1e-05	9.1e-05	9.6e-05	9.1e-05	9.4e-05	9.1e-05	9.4e-05	9.1e-05	9.1e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus	0.000996	0.000954	0.005974	0.005971	0.001261	0.005758	0.005971	0.000953	0.00096	0.006049	0.000955	0.005971	0.000993	0.005971	0.001326	0.002097
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_haemolyticus	0.000144	0.000143	0.000208	0.000208	0.000148	0.000209	0.000208	0.000143	0.000144	0.000213	0.000143	0.000208	0.000144	0.000208	0.000149	0.000162
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_parahaemolyticus	8.4e-05	8.4e-05	8.4e-05	8.4e-05	8.4e-05	8.5e-05	8.4e-05	8.4e-05	8.4e-05	8.7e-05	8.4e-05	8.4e-05	8.4e-05	8.4e-05	8.4e-05	8.4e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_parainfluenzae	0.000821	0.000796	0.00336	0.003359	0.000969	0.003261	0.003359	0.000795	0.000799	0.003403	0.000797	0.003359	0.000819	0.003359	0.001008	0.00141
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_sp_HMSC71H05	0.000386	0.000369	0.002334	0.002333	0.00049	0.002252	0.002333	0.000369	0.000372	0.002368	0.00037	0.002333	0.000385	0.002333	0.000519	0.000827
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_sputorum	8.4e-05	8.4e-05	8.4e-05	8.4e-05	8.4e-05	8.5e-05	8.4e-05	8.4e-05	8.4e-05	8.7e-05	8.4e-05	8.4e-05	8.4e-05	8.4e-05	8.4e-05	8.4e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	8.5e-05	8.5e-05	8.6e-05	8.6e-05	8.6e-05	8.8e-05	8.6e-05	8.5e-05	8.5e-05	8.9e-05	8.5e-05	8.6e-05	8.5e-05	8.6e-05	8.6e-05	8.6e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae	8.4e-05	8.4e-05	8.5e-05	8.5e-05	8.4e-05	8.6e-05	8.5e-05	8.4e-05	8.4e-05	8.7e-05	8.4e-05	8.5e-05	8.4e-05	8.5e-05	8.4e-05	8.5e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Moraxella	8.4e-05	8.4e-05	8.4e-05	8.4e-05	8.4e-05	8.5e-05	8.4e-05	8.4e-05	8.4e-05	8.6e-05	8.4e-05	8.4e-05	8.4e-05	8.4e-05	8.4e-05	8.4e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Moraxella|s__Moraxella_catarrhalis	8.4e-05	8.4e-05	8.4e-05	8.4e-05	8.4e-05	8.5e-05	8.4e-05	8.4e-05	8.4e-05	8.6e-05	8.4e-05	8.4e-05	8.4e-05	8.4e-05	8.4e-05	8.4e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae	8.5e-05	8.5e-05	8.7e-05	8.7e-05	8.5e-05	8.8e-05	8.7e-05	8.5e-05	8.5e-05	8.9e-05	8.5e-05	8.7e-05	8.5e-05	8.7e-05	8.5e-05	8.5e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas	8.5e-05	8.5e-05	8.6e-05	8.6e-05	8.5e-05	8.7e-05	8.6e-05	8.5e-05	8.5e-05	8.8e-05	8.5e-05	8.6e-05	8.5e-05	8.6e-05	8.5e-05	8.5e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_aeruginosa_group	8.5e-05	8.5e-05	8.6e-05	8.6e-05	8.5e-05	8.7e-05	8.6e-05	8.5e-05	8.5e-05	8.8e-05	8.5e-05	8.6e-05	8.5e-05	8.6e-05	8.5e-05	8.6e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales	8.4e-05	8.4e-05	8.6e-05	8.6e-05	8.4e-05	8.7e-05	8.6e-05	8.4e-05	8.4e-05	8.9e-05	8.4e-05	8.6e-05	8.4e-05	8.6e-05	8.4e-05	8.4e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae	8.5e-05	8.5e-05	8.5e-05	8.5e-05	8.5e-05	8.6e-05	8.5e-05	8.5e-05	8.5e-05	8.8e-05	8.5e-05	8.5e-05	8.5e-05	8.5e-05	8.5e-05	8.5e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Stenotrophomonas	8.5e-05	8.5e-05	8.5e-05	8.5e-05	8.5e-05	8.6e-05	8.5e-05	8.5e-05	8.5e-05	8.7e-05	8.5e-05	8.5e-05	8.5e-05	8.5e-05	8.5e-05	8.5e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Stenotrophomonas|s__Stenotrophomonas_maltophilia	8.4e-05	8.4e-05	8.7e-05	8.7e-05	8.6e-05	8.8e-05	8.7e-05	8.4e-05	8.4e-05	8.9e-05	8.4e-05	8.7e-05	8.4e-05	8.7e-05	8.6e-05	8.6e-05
k__Bacteria|p__Proteobacteria|c__Proteobacteria_unclassified	0.000382	0.000368	0.001454	0.001453	0.000471	0.001424	0.001453	0.000368	0.00037	0.001474	0.000368	0.001453	0.000382	0.001453	0.000493	0.000716
k__Bacteria|p__Proteobacteria|c__Proteobacteria_unclassified|o__Proteobacteria_unclassified	0.000389	0.000377	0.001448	0.001447	0.000463	0.001412	0.001447	0.000376	0.000378	0.001471	0.000377	0.001447	0.000388	0.001447	0.000482	0.000666
k__Bacteria|p__Proteobacteria|c__Proteobacteria_unclassified|o__Proteobacteria_unclassified|f__Proteobacteria_unclassified	0.000384	0.000374	0.001456	0.001456	0.000442	0.00142	0.001456	0.000374	0.000376	0.001481	0.000375	0.001456	0.000384	0.001456	0.000457	0.000619
k__Bacteria|p__Proteobacteria|c__Proteobacteria_unclassified|o__Proteobacteria_unclassified|f__Proteobacteria_unclassified|g__Proteobacteria_unclassified	0.0004	0.000388	0.001435	0.001435	0.000474	0.001397	0.001435	0.000388	0.00039	0.001457	0.000389	0.001435	0.000399	0.001435	0.000488	0.00066
k__Bacteria|p__Proteobacteria|c__Proteobacteria_unclassified|o__Proteobacteria_unclassified|f__Proteobacteria_unclassified|g__Proteobacteria_unclassified|s__Proteobacteria_bacterium_CAG_139	0.000409	0.000397	0.001423	0.001422	0.000482	0.001392	0.001422	0.000397	0.000399	0.001446	0.000397	0.001422	0.000408	0.001422	0.000497	0.000674
k__Bacteria|p__Spirochaetes	0.001871	0.00184	0.003353	0.003351	0.002043	0.00333	0.003351	0.001839	0.001844	0.003406	0.001841	0.003351	0.001869	0.003351	0.002083	0.002427
k__Bacteria|p__Spirochaetes|c__Spirochaetia	0.001879	0.001844	0.003338	0.003336	0.002093	0.003324	0.003336	0.001843	0.001849	0.003383	0.001845	0.003336	0.001877	0.003336	0.002133	0.00255
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Brachyspirales	0.001843	0.001819	0.003381	0.00338	0.001968	0.003361	0.00338	0.001819	0.001823	0.00343	0.00182	0.00338	0.001841	0.00338	0.002012	0.002383
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Brachyspirales|f__Brachyspiraceae	0.001853	0.001835	0.00337	0.003369	0.001958	0.003347	0.003369	0.001834	0.001837	0.003418	0.001836	0.003369	0.001852	0.003369	0.001988	0.0023
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Brachyspirales|f__Brachyspiraceae|g__Brachyspira	0.001828	0.001807	0.003401	0.0034	0.001942	0.003376	0.0034	0.001807	0.00181	0.003445	0.001808	0.0034	0.001826	0.0034	0.001975	0.002317
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Brachyspirales|f__Brachyspiraceae|g__Brachyspira|s__Brachyspira_pilosicoli	9.5e-05	9.5e-05	9.5e-05	9.5e-05	9.5e-05	9.7e-05	9.5e-05	9.5e-05	9.5e-05	9.8e-05	9.5e-05	9.5e-05	9.5e-05	9.5e-05	9.5e-05	9.5e-05
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Brachyspirales|f__Brachyspiraceae|g__Brachyspira|s__Brachyspira_sp_CAG_700	0.001853	0.001834	0.003343	0.003341	0.001955	0.003309	0.003341	0.001833	0.001837	0.003388	0.001835	0.003341	0.001851	0.003341	0.001983	0.002254
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales	9.2e-05	9.2e-05	9.2e-05	9.2e-05	9.2e-05	9.3e-05	9.2e-05	9.2e-05	9.2e-05	9.4e-05	9.2e-05	9.2e-05	9.2e-05	9.2e-05	9.2e-05	9.2e-05
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae	8.8e-05	8.8e-05	9.7e-05	9.7e-05	8.9e-05	9.7e-05	9.7e-05	8.8e-05	8.8e-05	9.9e-05	8.8e-05	9.7e-05	8.8e-05	9.7e-05	8.9e-05	9e-05
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema	9e-05	9e-05	9.4e-05	9.4e-05	9e-05	9.5e-05	9.4e-05	9e-05	9e-05	9.7e-05	9e-05	9.4e-05	9e-05	9.4e-05	9e-05	9e-05
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema|s__Treponema_berlinense	9.2e-05	9.2e-05	9.2e-05	9.2e-05	9.2e-05	9.3e-05	9.2e-05	9.2e-05	9.2e-05	9.4e-05	9.2e-05	9.2e-05	9.2e-05	9.2e-05	9.2e-05	9.2e-05
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema|s__Treponema_socranskii	0.009537	0.009537	0.009543	0.009539	0.009537	0.009599	0.009539	0.009537	0.009537	0.00966	0.009537	0.009539	0.009537	0.009539	0.009537	0.009538
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema|s__Treponema_vincentii	0.009637	0.009637	0.009642	0.00964	0.009637	0.009694	0.00964	0.009637	0.009637	0.009751	0.009637	0.00964	0.009637	0.00964	0.009636	0.009638
k__Bacteria|p__Synergistetes	0.000523	0.000524	0.000497	0.000497	0.00052	0.000503	0.000497	0.000524	0.000524	0.000508	0.000524	0.000497	0.000523	0.000497	0.000519	0.000511
k__Bacteria|p__Synergistetes|c__Synergistia	0.000522	0.000523	0.000498	0.000498	0.000519	0.000504	0.000498	0.000523	0.000523	0.000509	0.000523	0.000498	0.000522	0.000498	0.000518	0.000511
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	0.000523	0.000524	0.000497	0.000497	0.00052	0.000503	0.000497	0.000524	0.000524	0.000508	0.000524	0.000497	0.000523	0.000497	0.000519	0.000512
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae	0.000522	0.000523	0.000498	0.000498	0.000518	0.000504	0.000498	0.000523	0.000523	0.000508	0.000523	0.000498	0.000522	0.000498	0.000518	0.000511
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Cloacibacillus	0.000494	0.000495	0.000461	0.000461	0.00049	0.000467	0.000461	0.000495	0.000495	0.000471	0.000495	0.000461	0.000494	0.000461	0.000489	0.000481
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Cloacibacillus|s__Cloacibacillus_evryensis	0.000414	0.000414	0.000386	0.000386	0.00041	0.000391	0.000386	0.000415	0.000414	0.000395	0.000414	0.000386	0.000414	0.000386	0.000409	0.000402
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Cloacibacillus|s__Cloacibacillus_porcorum	0.000163	0.000163	0.000163	0.000163	0.000163	0.000165	0.000163	0.000163	0.000163	0.000167	0.000163	0.000163	0.000163	0.000163	0.000163	0.000163
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Fretibacterium	8.3e-05	8.3e-05	8.6e-05	8.6e-05	8.3e-05	8.7e-05	8.6e-05	8.3e-05	8.3e-05	8.8e-05	8.3e-05	8.6e-05	8.3e-05	8.6e-05	8.3e-05	8.3e-05
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Fretibacterium|s__Fretibacterium_fastidiosum	8.4e-05	8.4e-05	8.5e-05	8.4e-05	8.4e-05	8.6e-05	8.4e-05	8.4e-05	8.4e-05	8.7e-05	8.4e-05	8.4e-05	8.4e-05	8.4e-05	8.4e-05	8.4e-05
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Pyramidobacter	0.000115	0.000115	0.000116	0.000115	0.000115	0.000117	0.000115	0.000115	0.000115	0.000118	0.000115	0.000115	0.000115	0.000115	0.000115	0.000115
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Pyramidobacter|s__Pyramidobacter_piscolens	0.000106	0.000106	0.000125	0.000125	0.000109	0.000126	0.000125	0.000106	0.000106	0.000128	0.000106	0.000125	0.000106	0.000125	0.000109	0.000112
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Pyramidobacter|s__Pyramidobacter_sp_C12_8	8.5e-05	8.5e-05	8.5e-05	8.5e-05	8.5e-05	8.6e-05	8.5e-05	8.5e-05	8.5e-05	8.7e-05	8.5e-05	8.5e-05	8.5e-05	8.5e-05	8.5e-05	8.5e-05
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Synergistes	8.5e-05	8.5e-05	8.5e-05	8.5e-05	8.5e-05	8.6e-05	8.5e-05	8.5e-05	8.5e-05	8.7e-05	8.5e-05	8.5e-05	8.5e-05	8.5e-05	8.5e-05	8.5e-05
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Synergistes|s__Synergistes_jonesii	8.5e-05	8.5e-05	8.5e-05	8.5e-05	8.5e-05	8.6e-05	8.5e-05	8.5e-05	8.5e-05	8.8e-05	8.5e-05	8.5e-05	8.5e-05	8.5e-05	8.5e-05	8.5e-05
k__Bacteria|p__Verrucomicrobia	0.003655	0.003596	0.006512	0.00651	0.004042	0.006478	0.00651	0.003595	0.003605	0.006591	0.003598	0.00651	0.003652	0.00651	0.004108	0.004949
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	0.003582	0.003534	0.00662	0.006618	0.003878	0.006589	0.006618	0.003533	0.003541	0.006698	0.003536	0.006618	0.00358	0.006618	0.00395	0.004741
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	0.00365	0.003601	0.006541	0.006539	0.003953	0.006489	0.006539	0.0036	0.003608	0.006621	0.003603	0.006539	0.003647	0.006539	0.003998	0.004549
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae	0.003599	0.003553	0.006607	0.006605	0.003845	0.006554	0.006605	0.003551	0.003559	0.006678	0.003555	0.006605	0.003596	0.006605	0.003933	0.004674
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae|g__Akkermansia	0.003652	0.003612	0.006545	0.006543	0.00387	0.006491	0.006543	0.003611	0.003618	0.00662	0.003614	0.006543	0.003649	0.006543	0.003928	0.004493
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae|g__Akkermansia|s__Akkermansia_muciniphila	0.003629	0.003564	0.006565	0.006563	0.003988	0.006501	0.006563	0.003563	0.003574	0.006643	0.003567	0.006563	0.003624	0.006563	0.004063	0.004726
k__Eukaryota	8.6e-05	8.6e-05	8.6e-05	8.6e-05	8.6e-05	8.7e-05	8.6e-05	8.6e-05	8.6e-05	8.8e-05	8.6e-05	8.6e-05	8.6e-05	8.6e-05	8.6e-05	8.6e-05
k__Eukaryota|p__Eukaryota_unclassified	8.6e-05	8.6e-05	8.6e-05	8.6e-05	8.6e-05	8.7e-05	8.6e-05	8.6e-05	8.6e-05	8.8e-05	8.6e-05	8.6e-05	8.6e-05	8.6e-05	8.6e-05	8.6e-05
k__Eukaryota|p__Eukaryota_unclassified|c__Eukaryota_unclassified	8.6e-05	8.6e-05	8.6e-05	8.6e-05	8.6e-05	8.7e-05	8.6e-05	8.6e-05	8.6e-05	8.8e-05	8.6e-05	8.6e-05	8.6e-05	8.6e-05	8.6e-05	8.6e-05
